state,district,time,metric_type,value,source
Karnataka,Dakshina Kannada,2025-07,aadhaar_demographic_update,1118,UIDAI
Karnataka,Dakshina Kannada,2025-09,aadhaar_demographic_update,7516,UIDAI
Karnataka,Dakshina Kannada,2025-10,aadhaar_demographic_update,7502,UIDAI
Karnataka,Dakshina Kannada,2025-11,aadhaar_demographic_update,12234,UIDAI
Karnataka,Dakshina Kannada,2025-12,aadhaar_demographic_update,14585,UIDAI
Karnataka,Dakshina Kannada,2026-01,aadhaar_demographic_update,1452,UIDAI
Karnataka,Davanagere,2025-03,aadhaar_demographic_update,165,UIDAI
Karnataka,Davanagere,2025-09,aadhaar_demographic_update,694,UIDAI
Karnataka,Davanagere,2025-10,aadhaar_demographic_update,595,UIDAI
Karnataka,Davanagere,2025-11,aadhaar_demographic_update,828,UIDAI
Karnataka,Davanagere,2025-12,aadhaar_demographic_update,1138,UIDAI
Karnataka,Davanagere,2026-01,aadhaar_demographic_update,103,UIDAI
Karnataka,Davangere,2025-03,aadhaar_demographic_update,5858,UIDAI
Karnataka,Davangere,2025-04,aadhaar_demographic_update,1697,UIDAI
Karnataka,Davangere,2025-05,aadhaar_demographic_update,2630,UIDAI
Karnataka,Davangere,2025-06,aadhaar_demographic_update,3024,UIDAI
Karnataka,Davangere,2025-07,aadhaar_demographic_update,1254,UIDAI
Karnataka,Davangere,2025-09,aadhaar_demographic_update,4887,UIDAI
Karnataka,Davangere,2025-10,aadhaar_demographic_update,3620,UIDAI
Karnataka,Davangere,2025-11,aadhaar_demographic_update,5329,UIDAI
Karnataka,Davangere,2025-12,aadhaar_demographic_update,7332,UIDAI
Karnataka,Davangere,2026-01,aadhaar_demographic_update,812,UIDAI
Karnataka,Dharwad,2025-03,aadhaar_demographic_update,9961,UIDAI
Karnataka,Dharwad,2025-04,aadhaar_demographic_update,2199,UIDAI
Karnataka,Dharwad,2025-05,aadhaar_demographic_update,1603,UIDAI
Karnataka,Dharwad,2025-07,aadhaar_demographic_update,2564,UIDAI
Karnataka,Dharwad,2025-09,aadhaar_demographic_update,5383,UIDAI
Karnataka,Dharwad,2025-10,aadhaar_demographic_update,4615,UIDAI
Karnataka,Dharwad,2025-11,aadhaar_demographic_update,7781,UIDAI
Karnataka,Dharwad,2025-12,aadhaar_demographic_update,9337,UIDAI
Karnataka,Dharwad,2026-01,aadhaar_demographic_update,955,UIDAI
Karnataka,Gadag,2025-03,aadhaar_demographic_update,5811,UIDAI
Karnataka,Gadag,2025-05,aadhaar_demographic_update,1423,UIDAI
Karnataka,Gadag,2025-06,aadhaar_demographic_update,2575,UIDAI
Karnataka,Gadag,2025-09,aadhaar_demographic_update,3417,UIDAI
Karnataka,Gadag,2025-10,aadhaar_demographic_update,2860,UIDAI
Karnataka,Gadag,2025-11,aadhaar_demographic_update,4512,UIDAI
Karnataka,Gadag,2025-12,aadhaar_demographic_update,5817,UIDAI
Karnataka,Gadag,2026-01,aadhaar_demographic_update,523,UIDAI
Karnataka,Hasan,2025-03,aadhaar_demographic_update,453,UIDAI
Karnataka,Hasan,2025-09,aadhaar_demographic_update,1729,UIDAI
Karnataka,Hasan,2025-10,aadhaar_demographic_update,1669,UIDAI
Karnataka,Hasan,2025-11,aadhaar_demographic_update,2641,UIDAI
Karnataka,Hasan,2025-12,aadhaar_demographic_update,3014,UIDAI
Karnataka,Hasan,2026-01,aadhaar_demographic_update,265,UIDAI
Karnataka,Hassan,2025-03,aadhaar_demographic_update,7175,UIDAI
Karnataka,Hassan,2025-04,aadhaar_demographic_update,2861,UIDAI
Karnataka,Hassan,2025-05,aadhaar_demographic_update,3277,UIDAI
Karnataka,Hassan,2025-06,aadhaar_demographic_update,1633,UIDAI
Karnataka,Hassan,2025-07,aadhaar_demographic_update,744,UIDAI
Karnataka,Hassan,2025-09,aadhaar_demographic_update,3686,UIDAI
Karnataka,Hassan,2025-10,aadhaar_demographic_update,3581,UIDAI
Karnataka,Hassan,2025-11,aadhaar_demographic_update,5746,UIDAI
Karnataka,Hassan,2025-12,aadhaar_demographic_update,6991,UIDAI
Karnataka,Hassan,2026-01,aadhaar_demographic_update,562,UIDAI
Karnataka,Haveri,2025-03,aadhaar_demographic_update,9265,UIDAI
Karnataka,Haveri,2025-04,aadhaar_demographic_update,2040,UIDAI
Karnataka,Haveri,2025-05,aadhaar_demographic_update,3799,UIDAI
Karnataka,Haveri,2025-06,aadhaar_demographic_update,5375,UIDAI
Karnataka,Haveri,2025-07,aadhaar_demographic_update,3589,UIDAI
